measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),1,Global,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,48407.8380601,51762.0270993,45385.4045521
2,DALYs (Disability-Adjusted Life Years),81,Germany,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,26789.9903271,30022.677728399998,23893.7278498
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34740.6518582,38128.4773747,31772.543044700004
2,DALYs (Disability-Adjusted Life Years),35436,T?ky?,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20931.6034126,23862.7754032,18374.647003
2,DALYs (Disability-Adjusted Life Years),23,Kiribati,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,66425.4713985,72752.35136130001,60775.279948
2,DALYs (Disability-Adjusted Life Years),178,Eritrea,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,84116.2479741,89934.2419165,78688.1200568
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,24141.0339885,27426.191512800004,20987.6428107
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,39073.1920206,43364.8405023,34590.272776499995
2,DALYs (Disability-Adjusted Life Years),120,Andean Latin America,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,42030.2334752,45370.2829049,38913.1260372
2,DALYs (Disability-Adjusted Life Years),199,Western Sub-Saharan Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,77954.0519521,82698.473738,73683.766635
2,DALYs (Disability-Adjusted Life Years),298,American Samoa,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,36001.2475825,39864.6267085,32268.4119768
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,27501.8882312,31203.1682222,24340.515811399997
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,64247.9151244,67988.3897381,60728.380359099996
2,DALYs (Disability-Adjusted Life Years),43,Albania,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,30713.010207699997,33991.5492485,27679.8303438
2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,104615.93414000001,110317.40231,99305.8565699
2,DALYs (Disability-Adjusted Life Years),35456,Okayama,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20801.596163,23787.67223,18254.3208507
2,DALYs (Disability-Adjusted Life Years),121,Bolivia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,57547.1653411,61810.5239183,53513.8822825
2,DALYs (Disability-Adjusted Life Years),142,Iran,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,44332.028302499995,50456.724504399994,38637.7557745
2,DALYs (Disability-Adjusted Life Years),4619,North West England,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,21433.2707112,24659.786401100002,18516.6266186
2,DALYs (Disability-Adjusted Life Years),30,Vanuatu,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,50677.7000309,58535.047743099996,43859.9825257
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,36653.2286265,40119.7681925,33387.3623977
2,DALYs (Disability-Adjusted Life Years),4666,San Luis Potosí,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34019.8785795,37268.881767,30920.0721617
2,DALYs (Disability-Adjusted Life Years),101,Canada,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,24041.739525200002,27134.2880831,21292.971201
2,DALYs (Disability-Adjusted Life Years),4,"Southeast Asia, East Asia, and Oceania",3,Both,27,Age-standardized,294,All causes,3,Rate,1990,43059.7891899,46129.2694671,40324.1753358
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,36258.2882992,39914.4886712,32979.986701300004
2,DALYs (Disability-Adjusted Life Years),4665,Quintana Roo,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,29985.3482077,33249.2191358,26948.535501300004
2,DALYs (Disability-Adjusted Life Years),69,Singapore,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16420.9083591,19484.532366000003,13551.8516984
2,DALYs (Disability-Adjusted Life Years),200,Benin,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,75301.0976431,80563.4896156,70367.717757
2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,89708.9444092,98257.51348190001,81211.8620899
2,DALYs (Disability-Adjusted Life Years),102,United States,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,28162.3799844,31471.3701036,25145.1520461
2,DALYs (Disability-Adjusted Life Years),82,Greece,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,24296.101314400003,27487.5148279,21532.846304799998
2,DALYs (Disability-Adjusted Life Years),4645,Baja California Sur,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,30989.2643166,34382.544872800005,27763.6772503
2,DALYs (Disability-Adjusted Life Years),26,Papua New Guinea,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,73911.1885447,82598.5078386,65846.94965370001
2,DALYs (Disability-Adjusted Life Years),11,Indonesia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,33131.4238672,36221.84763,30266.609893899997
2,DALYs (Disability-Adjusted Life Years),122,Ecuador,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,35371.8325665,38581.382814900004,32348.6100506
2,DALYs (Disability-Adjusted Life Years),62,Russia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,38664.8309121,42330.3507678,34821.083551300006
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,29995.8952747,34077.0184502,26440.7551334
2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,67229.4608816,71461.8923256,63011.0310966
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,49370.177264800004,53718.5405752,45487.829283800005
2,DALYs (Disability-Adjusted Life Years),89,Netherlands,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,19101.719169699998,22303.600987399997,16078.158550900002
2,DALYs (Disability-Adjusted Life Years),35457,Hiroshima,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21040.3776002,23952.763831599998,18495.7800775
2,DALYs (Disability-Adjusted Life Years),4618,North East England,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,21461.5406736,24688.819056700002,18503.8968863
2,DALYs (Disability-Adjusted Life Years),44634,High-middle SDI,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,36236.9302433,39616.0485763,33254.6486364
2,DALYs (Disability-Adjusted Life Years),180,Kenya,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,56028.2486104,59557.673951000004,52841.8205139
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,49354.898790399995,53965.682599,45194.4627973
2,DALYs (Disability-Adjusted Life Years),5,East Asia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,41273.1513954,44154.9441673,38592.106357900004
2,DALYs (Disability-Adjusted Life Years),128,Guatemala,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,32441.6790746,37709.8556237,27479.4992812
2,DALYs (Disability-Adjusted Life Years),349,Greenland,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,60072.3830446,64762.22063330001,55974.9404304
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,73205.7375687,77993.6999289,68442.6881279
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,25745.8466348,29122.0096614,22684.5620262
2,DALYs (Disability-Adjusted Life Years),4620,Yorkshire and the Humber,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,20794.002516499997,24036.9905511,17891.1882896
2,DALYs (Disability-Adjusted Life Years),46,Croatia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,31790.9806374,35233.2283686,28616.662494599997
2,DALYs (Disability-Adjusted Life Years),206,The Gambia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,43802.8227211,48413.5634644,39573.9888212
2,DALYs (Disability-Adjusted Life Years),144,Jordan,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,35874.894578,40191.608614000004,31910.8737047
2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,53604.130360799994,57313.5668749,50157.3453094
2,DALYs (Disability-Adjusted Life Years),4940,Sweden except Stockholm,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,23765.0542824,27128.387560299998,20806.4905694
2,DALYs (Disability-Adjusted Life Years),4672,Veracruz de Ignacio de la Llave,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,27749.421029799996,31160.6612119,24675.941413300003
2,DALYs (Disability-Adjusted Life Years),35437,Kanagawa,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20601.448593499998,23521.013834999998,18077.8377653
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,18948.677989699998,22088.284104299997,16210.7433292
2,DALYs (Disability-Adjusted Life Years),6,China,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,41694.20705,44612.3192202,39004.8543357
2,DALYs (Disability-Adjusted Life Years),103,Latin America and Caribbean,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,38478.1849715,41725.7891418,35616.599959
2,DALYs (Disability-Adjusted Life Years),83,Iceland,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,23246.272007900003,26468.6973201,20389.196612300002
2,DALYs (Disability-Adjusted Life Years),4648,Colima,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34654.8533742,38282.7060743,31285.4556306
2,DALYs (Disability-Adjusted Life Years),201,Burkina Faso,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,90654.2636546,98762.6781546,82101.1509595
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,33665.025109300004,36983.580252,30712.092038099996
2,DALYs (Disability-Adjusted Life Years),25,Federated States of Micronesia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,52164.854088199994,59084.506050100004,46024.6523586
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,23416.6869014,26316.8696084,20737.360769400002
2,DALYs (Disability-Adjusted Life Years),12,Laos,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,42883.044161599995,50481.4297376,37139.914911600004
2,DALYs (Disability-Adjusted Life Years),4669,Tabasco,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34297.395335,37730.4033614,31117.838843399997
2,DALYs (Disability-Adjusted Life Years),7,North Korea,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,31942.4213896,35939.1377698,28461.714692
2,DALYs (Disability-Adjusted Life Years),208,Guinea,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,59198.054139800006,65037.006821999996,53801.102417400005
2,DALYs (Disability-Adjusted Life Years),53,Serbia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25926.4471411,29246.160235800002,22909.0827212
2,DALYs (Disability-Adjusted Life Years),109,Cuba,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,21845.147975599997,25038.6488849,18925.168697700003
2,DALYs (Disability-Adjusted Life Years),35458,Yamaguchi,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21307.9186783,24248.2820302,18689.4069194
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,18246.1354307,21206.789450800003,15479.3311462
2,DALYs (Disability-Adjusted Life Years),35459,Tokushima,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21718.9809307,24720.724707,19008.473286
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25737.198437699997,28753.813958000002,22984.2178945
2,DALYs (Disability-Adjusted Life Years),44635,High SDI,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,26599.4009912,29753.080937100003,23792.894541
2,DALYs (Disability-Adjusted Life Years),108,Belize,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,32934.183766,37661.9600841,28708.108749099996
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,29035.6812083,32592.6437909,25852.643620299998
2,DALYs (Disability-Adjusted Life Years),31,"Central Europe, Eastern Europe, and Central Asia",3,Both,27,Age-standardized,294,All causes,3,Rate,2016,31669.1836872,35877.015819,27798.9248066
2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,30956.5923389,36734.756734200004,26072.790273699997
2,DALYs (Disability-Adjusted Life Years),30,Vanuatu,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,56663.8836526,63630.2502419,49981.1319822
2,DALYs (Disability-Adjusted Life Years),35439,Toyama,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20912.8210867,23779.0574826,18376.6809894
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,29289.5958134,33472.389375700004,25446.4364068
2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,33686.9406546,37893.7174172,29813.508669099996
2,DALYs (Disability-Adjusted Life Years),4667,Sinaloa,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,30289.3657506,33583.2557386,27352.197460900003
2,DALYs (Disability-Adjusted Life Years),104,Caribbean,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,41655.4266776,45285.864422599996,38099.998575900005
2,DALYs (Disability-Adjusted Life Years),35438,Niigata,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20501.517453599998,23465.6139165,17879.5106953
2,DALYs (Disability-Adjusted Life Years),202,Cameroon,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,66448.7593921,71965.3996789,61869.2103724
2,DALYs (Disability-Adjusted Life Years),433,Northern Ireland,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,20916.9680905,24244.2931673,17674.8812893
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,34549.6712046,38547.6215147,31140.4053863
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,27347.3062546,30660.505655999998,24407.990326
2,DALYs (Disability-Adjusted Life Years),4673,Yucatán,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25752.5159798,29044.966949899997,22814.2842659
2,DALYs (Disability-Adjusted Life Years),35444,Gifu,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16979.0605103,20127.174127399998,14108.7631773
2,DALYs (Disability-Adjusted Life Years),64,High-income,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,26274.4865323,29450.083186499996,23469.2862146
2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,68041.7618506,74465.8991592,61823.753133000006
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,19812.008735,23062.2029216,16912.0607978
2,DALYs (Disability-Adjusted Life Years),4647,Coahuila,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34508.3578573,37959.4655022,31449.649416199998
2,DALYs (Disability-Adjusted Life Years),105,Antigua and Barbuda,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,29178.235325200003,32506.480241899997,25950.293175599996
2,DALYs (Disability-Adjusted Life Years),32,Central Asia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,33983.195595,37351.4089791,30693.6953791
2,DALYs (Disability-Adjusted Life Years),125,Colombia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34262.0564053,37488.660508,31436.0805029
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,62859.6248501,68649.4788739,57323.921737000004
2,DALYs (Disability-Adjusted Life Years),207,Ghana,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,45474.7696267,49986.4054228,41276.021638
2,DALYs (Disability-Adjusted Life Years),4749,England,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,26210.316324900003,29499.284153599998,23311.7101235
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,23182.3929773,26492.4613127,20299.7869667
2,DALYs (Disability-Adjusted Life Years),187,Somalia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,68413.6552541,76985.3334359,60540.9539637
2,DALYs (Disability-Adjusted Life Years),66,Brunei,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,29876.9622987,33101.4872988,26741.0714008
2,DALYs (Disability-Adjusted Life Years),189,Tanzania,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,49301.874610399995,54422.02060719999,44768.085365499996
2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,23324.798930499997,26927.559755899998,20136.6703124
2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,18780.7610653,21958.1001033,16008.1848039
2,DALYs (Disability-Adjusted Life Years),209,Guinea-Bissau,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,64472.648430299996,70099.41823719999,59318.697998100004
2,DALYs (Disability-Adjusted Life Years),203,Cape Verde,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,42598.6777785,46528.540635,38717.1641074
2,DALYs (Disability-Adjusted Life Years),35425,Aomori,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17977.385873000003,20978.7698604,15271.1817387
2,DALYs (Disability-Adjusted Life Years),107,Barbados,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,29562.4368174,33132.2485359,26401.5437518
2,DALYs (Disability-Adjusted Life Years),35445,Shizuoka,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16741.8245778,19746.4495784,14126.9727796
2,DALYs (Disability-Adjusted Life Years),4674,Zacatecas,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25395.6407778,28514.4258391,22257.9907426
2,DALYs (Disability-Adjusted Life Years),422,"Virgin Islands, U.S.",3,Both,27,Age-standardized,294,All causes,3,Rate,2016,27871.7406459,31701.475469200002,24329.0113354
2,DALYs (Disability-Adjusted Life Years),4653,Guanajuato,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,26218.427431199998,29446.316954,23397.1380265
2,DALYs (Disability-Adjusted Life Years),351,Guam,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,30211.9798978,33667.757720300004,27166.433495499998
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,22455.4290877,27133.246967500003,18237.4799175
2,DALYs (Disability-Adjusted Life Years),4622,West Midlands,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,20737.9595847,23991.8838165,17791.5167983
2,DALYs (Disability-Adjusted Life Years),35440,Ishikawa,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,20533.4770451,23536.2912938,17896.9267565
2,DALYs (Disability-Adjusted Life Years),35461,Ehime,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,21372.192157100002,24358.8429974,18747.088642900002
2,DALYs (Disability-Adjusted Life Years),143,Iraq,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,48157.5098313,54800.7884771,41736.497945200004
2,DALYs (Disability-Adjusted Life Years),4655,Hidalgo,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,24802.9084106,28020.058486299997,21700.948068100002
2,DALYs (Disability-Adjusted Life Years),132,Panama,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,23042.0510315,26485.763687500003,19852.7192829
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,88256.0103391,95562.5478982,81105.4814476
2,DALYs (Disability-Adjusted Life Years),35463,Fukuoka,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16573.8191066,19498.0569604,13889.8195413
2,DALYs (Disability-Adjusted Life Years),44637,Low SDI,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,83839.1067588,88221.9267591,79993.4806046
2,DALYs (Disability-Adjusted Life Years),422,"Virgin Islands, U.S.",3,Both,27,Age-standardized,294,All causes,3,Rate,1990,31144.7836923,34440.032281499996,27932.9342324
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,31237.860505499997,35706.943636799995,27276.9286672
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,32128.019011499997,35833.7408068,28541.449994500003
2,DALYs (Disability-Adjusted Life Years),4668,Sonora,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34425.2654877,38004.9047612,31246.1393149
2,DALYs (Disability-Adjusted Life Years),33,Armenia,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25850.592522900002,29068.9767492,22834.0743233
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,35258.2990954,38592.2317604,32203.485983000002
2,DALYs (Disability-Adjusted Life Years),4618,North East England,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,28253.567982200002,31524.2942378,25240.381649600004
2,DALYs (Disability-Adjusted Life Years),111,Dominican Republic,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,27827.0082718,31494.543293400002,24279.2153314
2,DALYs (Disability-Adjusted Life Years),35448,Shiga,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16523.5419361,19877.406745599998,13816.1918215
2,DALYs (Disability-Adjusted Life Years),29,Tonga,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,41236.4094739,46749.6788828,35999.0682336
2,DALYs (Disability-Adjusted Life Years),4646,Campeche,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,33105.5329576,36365.811122,30091.004603999998
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,95449.0451349,105740.87436199999,87374.8615744
2,DALYs (Disability-Adjusted Life Years),91,Portugal,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,19737.2798822,22936.8936014,16897.5333788
2,DALYs (Disability-Adjusted Life Years),35424,Hokkaid?,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17162.633362599998,20339.0608838,14172.9807599
2,DALYs (Disability-Adjusted Life Years),169,Central African Republic,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,93687.7745459,107200.241458,81538.3180821
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25860.9536019,28978.9187613,23271.2154837
2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,23439.8915792,26735.7420171,20284.9060699
2,DALYs (Disability-Adjusted Life Years),93,Sweden,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,18828.1375608,22135.9855589,15886.9234775
2,DALYs (Disability-Adjusted Life Years),4944,Stockholm,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,23884.2647465,27025.697385000003,21108.5253355
2,DALYs (Disability-Adjusted Life Years),145,Kuwait,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,28204.0514453,32678.7029918,24314.0201934
2,DALYs (Disability-Adjusted Life Years),171,Democratic Republic of the Congo,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,57816.582075,65637.52874610001,50714.0326086
2,DALYs (Disability-Adjusted Life Years),124,Central Latin America,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,35112.7122728,38232.075350700004,32427.2499252
2,DALYs (Disability-Adjusted Life Years),106,The Bahamas,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,35543.018888599996,39447.1868662,32019.7712384
2,DALYs (Disability-Adjusted Life Years),35466,Kumamoto,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16164.0974369,19116.0214418,13434.2569252
2,DALYs (Disability-Adjusted Life Years),4672,Veracruz de Ignacio de la Llave,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,34758.7999486,38160.7698554,31722.5553015
2,DALYs (Disability-Adjusted Life Years),167,Central Sub-Saharan Africa,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,57212.6488742,63403.8879242,51435.3288756
2,DALYs (Disability-Adjusted Life Years),10,Cambodia,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,68624.694428,73354.29153789999,63970.231346600005
2,DALYs (Disability-Adjusted Life Years),35464,Saga,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17021.5497334,20251.5693565,14223.6001686
2,DALYs (Disability-Adjusted Life Years),185,Rwanda,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,94234.1690083,101068.024971,87604.00603189999
2,DALYs (Disability-Adjusted Life Years),168,Angola,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,49378.8001518,58607.4377025,41372.3653968
2,DALYs (Disability-Adjusted Life Years),44636,Low-middle SDI,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,63940.6068346,67834.06006440001,60469.7600173
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,19050.6540594,22165.1075743,16282.123223700002
2,DALYs (Disability-Adjusted Life Years),35426,Iwate,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17258.0536346,20273.0862757,14613.9083744
2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,64810.3415961,68652.5092835,61303.269655100004
2,DALYs (Disability-Adjusted Life Years),92,Spain,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,17281.1300813,20151.5090499,14595.0995981
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,25690.293578099998,29007.128367200003,22548.5263804
2,DALYs (Disability-Adjusted Life Years),165,Pakistan,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,55387.0502372,59800.1181809,51254.770508500005
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,25514.571272999998,29073.6809679,22232.6382333
2,DALYs (Disability-Adjusted Life Years),4656,Jalisco,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,26400.783552099998,29857.9894694,23184.454165000003
2,DALYs (Disability-Adjusted Life Years),35465,Nagasaki,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,16818.3806742,19808.528936299997,14145.466397
2,DALYs (Disability-Adjusted Life Years),112,Grenada,3,Both,27,Age-standardized,294,All causes,3,Rate,2016,33517.6277136,37989.3165239,29447.0241765
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,37413.375176199996,40708.607207500005,34636.9801696
2,DALYs (Disability-Adjusted Life Years),4620,Yorkshire and the Humber,3,Both,27,Age-standardized,294,All causes,3,Rate,1990,27006.280145599998,30327.2338387,24053.84856
